REGION,SUBREGION,COUNTRY,ORGCD,YEAR,NATIO_ISO,Count
Africa,Sub-Saharan Africa,Chad,UNESCO,2021,TCD,3
Africa,Sub-Saharan Africa,Chad,UNDP,2021,TCD,2
Africa,Sub-Saharan Africa,Chad,WFP,2021,TCD,160
Africa,Sub-Saharan Africa,Chad,WHO,2021,TCD,50
Americas,Latin America and the Caribbean,Chile,UNHCR,2021,CHL,14
Americas,Latin America and the Caribbean,Chile,ICAO,2021,CHL,1
Americas,Latin America and the Caribbean,Chile,ITCILO,2021,CHL,3
Americas,Latin America and the Caribbean,Chile,ICJ,2021,CHL,1
Americas,Latin America and the Caribbean,Chile,IFAD,2021,CHL,3
Americas,Latin America and the Caribbean,Chile,IMO,2021,CHL,3
Americas,Latin America and the Caribbean,Chile,UN,2021,CHL,376
Americas,Latin America and the Caribbean,Chile,UNDP,2021,CHL,19
Americas,Latin America and the Caribbean,Chile,UNESCO,2021,CHL,14
Americas,Latin America and the Caribbean,Chile,UNIDO,2021,CHL,1
Americas,Latin America and the Caribbean,Chile,WHO,2021,CHL,2
Americas,Latin America and the Caribbean,Chile,UN WOMEN,2021,CHL,1
Americas,Latin America and the Caribbean,Chile,WFP,2021,CHL,1
Americas,Latin America and the Caribbean,Chile,WHO,2021,CHL,7
Americas,Latin America and the Caribbean,Chile,WIPO,2021,CHL,2
Asia,Eastern Asia,China,CTBTO,2021,CHN,8
Asia,Eastern Asia,China,UNHCR,2021,CHN,42
Asia,Eastern Asia,China,ICAO,2021,CHN,27
Asia,Eastern Asia,China,ITCILO,2021,CHN,1
Asia,Eastern Asia,China,UNICC,2021,CHN,3
Asia,Eastern Asia,China,ICSC,2021,CHN,1
Asia,Eastern Asia,China,IFAD,2021,CHN,11
Asia,Eastern Asia,China,IMO,2021,CHN,9
Asia,Eastern Asia,China,UNJSPF,2021,CHN,11
Asia,Eastern Asia,China,UN,2021,CHN,566
Asia,Eastern Asia,China,UNDP,2021,CHN,3
Asia,Eastern Asia,China,UNDP,2021,CHN,60
Asia,Eastern Asia,China,UNESCO,2021,CHN,57
Asia,Eastern Asia,China,UNIDO,2021,CHN,27
Asia,Eastern Asia,China,UNDP,2021,CHN,3
Asia,Eastern Asia,China,UN WOMEN,2021,CHN,11
Asia,Eastern Asia,China,WFP,2021,CHN,16
Asia,Eastern Asia,China,WHO,2021,CHN,100
Asia,Eastern Asia,China,WIPO,2021,CHN,53
Asia,Eastern Asia,China,UNWTO,2021,CHN,1
Americas,Latin America and the Caribbean,Colombia,CTBTO,2021,COL,1
Americas,Latin America and the Caribbean,Colombia,UNHCR,2021,COL,149
Americas,Latin America and the Caribbean,Colombia,ICAO,2021,COL,4
Americas,Latin America and the Caribbean,Colombia,UNICC,2021,COL,2
Americas,Latin America and the Caribbean,Colombia,IFAD,2021,COL,6
Americas,Latin America and the Caribbean,Colombia,IMO,2021,COL,4
Americas,Latin America and the Caribbean,Colombia,UNJSPF,2021,COL,1
Americas,Latin America and the Caribbean,Colombia,UN,2021,COL,275
Americas,Latin America and the Caribbean,Colombia,UNDP,2021,COL,2
Americas,Latin America and the Caribbean,Colombia,UNDP,2021,COL,55
Americas,Latin America and the Caribbean,Colombia,UNESCO,2021,COL,12
Americas,Latin America and the Caribbean,Colombia,UNIDO,2021,COL,4
Americas,Latin America and the Caribbean,Colombia,UNITAR,2021,COL,1
Americas,Latin America and the Caribbean,Colombia,UNDP,2021,COL,5
Americas,Latin America and the Caribbean,Colombia,UN WOMEN,2021,COL,18
Americas,Latin America and the Caribbean,Colombia,WFP,2021,COL,86
Americas,Latin America and the Caribbean,Colombia,WHO,2021,COL,13
Americas,Latin America and the Caribbean,Colombia,WIPO,2021,COL,11
Americas,Latin America and the Caribbean,Colombia,UNWTO,2021,COL,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNHCR,2021,COD,309
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IFAD,2021,COD,2
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,IMO,2021,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNRWA,2021,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UN,2021,COD,1656
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNDP,2021,COD,1
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNDP,2021,COD,108
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNESCO,2021,COD,13
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNIDO,2021,COD,4
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UNDP,2021,COD,3
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,UN WOMEN,2021,COD,5
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WFP,2021,COD,264
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WHO,2021,COD,119
Africa,Sub-Saharan Africa,Democratic Republic of the Congo,WIPO,2021,COD,4
Americas,Latin America and the Caribbean,Costa Rica,FAO,2021,CRI,9
Americas,Latin America and the Caribbean,Costa Rica,UNFCCC,2021,CRI,2
Americas,Latin America and the Caribbean,Costa Rica,UNHCR,2021,CRI,29
Americas,Latin America and the Caribbean,Costa Rica,IAEA,2021,CRI,7
Americas,Latin America and the Caribbean,Costa Rica,ICAO,2021,CRI,4
Americas,Latin America and the Caribbean,Costa Rica,UNICEF,2021,CRI,20
Americas,Latin America and the Caribbean,Costa Rica,IFAD,2021,CRI,1
Americas,Latin America and the Caribbean,Costa Rica,ILO,2021,CRI,37
Americas,Latin America and the Caribbean,Costa Rica,IOM,2021,CRI,12
Americas,Latin America and the Caribbean,Costa Rica,ITU,2021,CRI,2
Americas,Latin America and the Caribbean,Costa Rica,UNJSPF,2021,CRI,1
Americas,Latin America and the Caribbean,Costa Rica,PAHO,2021,CRI,13
Americas,Latin America and the Caribbean,Costa Rica,UN,2021,CRI,31
Americas,Latin America and the Caribbean,Costa Rica,UNDP,2021,CRI,14
Americas,Latin America and the Caribbean,Costa Rica,UNESCO,2021,CRI,8
Americas,Latin America and the Caribbean,Costa Rica,UNFPA,2021,CRI,7
Americas,Latin America and the Caribbean,Costa Rica,UN WOMEN,2021,CRI,2
Americas,Latin America and the Caribbean,Costa Rica,UPU,2021,CRI,2
Americas,Latin America and the Caribbean,Costa Rica,WHO,2021,CRI,2
Americas,Latin America and the Caribbean,Costa Rica,WIPO,2021,CRI,2
Americas,Latin America and the Caribbean,Costa Rica,WMO,2021,CRI,3
Americas,Latin America and the Caribbean,Cuba,UNAIDS,2021,CUB,2
Americas,Latin America and the Caribbean,Cuba,CTBTO,2021,CUB,1
Americas,Latin America and the Caribbean,Cuba,FAO,2021,CUB,4
Americas,Latin America and the Caribbean,Cuba,UNHCR,2021,CUB,2
Americas,Latin America and the Caribbean,Cuba,IAEA,2021,CUB,21
Americas,Latin America and the Caribbean,Cuba,UNICC,2021,CUB,1
Americas,Latin America and the Caribbean,Cuba,UNICEF,2021,CUB,19
Americas,Latin America and the Caribbean,Cuba,ICSC,2021,CUB,1
Americas,Latin America and the Caribbean,Cuba,ILO,2021,CUB,1
Americas,Latin America and the Caribbean,Cuba,IOM,2021,CUB,3
Americas,Latin America and the Caribbean,Cuba,ITU,2021,CUB,1
Americas,Latin America and the Caribbean,Cuba,PAHO,2021,CUB,10
Americas,Latin America and the Caribbean,Cuba,UN,2021,CUB,27
Americas,Latin America and the Caribbean,Cuba,UNDP,2021,CUB,28
Americas,Latin America and the Caribbean,Cuba,UNESCO,2021,CUB,19
Americas,Latin America and the Caribbean,Cuba,UNFPA,2021,CUB,5
Americas,Latin America and the Caribbean,Cuba,UNIDO,2021,CUB,2
Americas,Latin America and the Caribbean,Cuba,UNOPS,2021,CUB,1
Americas,Latin America and the Caribbean,Cuba,WFP,2021,CUB,22
Americas,Latin America and the Caribbean,Cuba,WHO,2021,CUB,4
Americas,Latin America and the Caribbean,Cuba,WIPO,2021,CUB,2
Americas,Latin America and the Caribbean,Cuba,WMO,2021,CUB,1
Asia,Western Asia,Armenia,UNAIDS,2021,ARM,4
Asia,Western Asia,Armenia,FAO,2021,ARM,5
Asia,Western Asia,Armenia,UNFCCC,2021,ARM,1
Asia,Western Asia,Armenia,UNHCR,2021,ARM,25
Asia,Western Asia,Armenia,IAEA,2021,ARM,8
Asia,Western Asia,Armenia,ICAO,2021,ARM,1
Asia,Western Asia,Armenia,ITCILO,2021,ARM,1
Asia,Western Asia,Armenia,UNICEF,2021,ARM,48
Asia,Western Asia,Armenia,IFAD,2021,ARM,1
Asia,Western Asia,Armenia,ILO,2021,ARM,3
Asia,Western Asia,Armenia,IOM,2021,ARM,8
Asia,Western Asia,Armenia,ITC,2021,ARM,3
Asia,Western Asia,Armenia,ITU,2021,ARM,2
Asia,Western Asia,Armenia,UNSSC,2021,ARM,2
Asia,Western Asia,Armenia,UN,2021,ARM,35
Asia,Western Asia,Armenia,UNDP,2021,ARM,35
Asia,Western Asia,Armenia,UNESCO,2021,ARM,1
Asia,Western Asia,Armenia,UNFPA,2021,ARM,14
Asia,Western Asia,Armenia,UNIDO,2021,ARM,1
Asia,Western Asia,Armenia,WHO,2021,ARM,1
Asia,Western Asia,Armenia,UNOPS,2021,ARM,1
Asia,Western Asia,Armenia,UNDP,2021,ARM,2
Asia,Western Asia,Armenia,UN WOMEN,2021,ARM,1
Asia,Western Asia,Armenia,WFP,2021,ARM,15
Asia,Western Asia,Armenia,WHO,2021,ARM,21
Asia,Western Asia,Armenia,WIPO,2021,ARM,2
Asia,Western Asia,Armenia,WMO,2021,ARM,1
Asia,Western Asia,Azerbaijan,UNAIDS,2021,AZE,1
Asia,Western Asia,Azerbaijan,FAO,2021,AZE,5
Asia,Western Asia,Azerbaijan,UNHCR,2021,AZE,20
Asia,Western Asia,Azerbaijan,IAEA,2021,AZE,1
Asia,Western Asia,Azerbaijan,ICAO,2021,AZE,2
Asia,Western Asia,Azerbaijan,UNICEF,2021,AZE,29
Asia,Western Asia,Azerbaijan,ILO,2021,AZE,2
Asia,Western Asia,Azerbaijan,IOM,2021,AZE,15
Asia,Western Asia,Azerbaijan,ITU,2021,AZE,2
Asia,Western Asia,Azerbaijan,UN,2021,AZE,29
Asia,Western Asia,Azerbaijan,UNDP,2021,AZE,17
Asia,Western Asia,Azerbaijan,UNESCO,2021,AZE,6
Asia,Western Asia,Azerbaijan,UNFPA,2021,AZE,8
Asia,Western Asia,Azerbaijan,UNDP,2021,AZE,1
Asia,Western Asia,Azerbaijan,WFP,2021,AZE,1
Asia,Western Asia,Azerbaijan,WHO,2021,AZE,20
Asia,Western Asia,Azerbaijan,WIPO,2021,AZE,2
Asia,Western Asia,Cyprus,UNAIDS,2021,CYP,1
Asia,Western Asia,Cyprus,CTBTO,2021,CYP,2
Asia,Western Asia,Cyprus,FAO,2021,CYP,1
Asia,Western Asia,Cyprus,UNHCR,2021,CYP,13
Asia,Western Asia,Cyprus,IAEA,2021,CYP,2
Asia,Western Asia,Cyprus,ICAO,2021,CYP,1
Asia,Western Asia,Cyprus,UNICEF,2021,CYP,2
Asia,Western Asia,Cyprus,IFAD,2021,CYP,2
Asia,Western Asia,Cyprus,IMO,2021,CYP,2
Asia,Western Asia,Cyprus,IOM,2021,CYP,7
Asia,Western Asia,Cyprus,ITU,2021,CYP,1
Asia,Western Asia,Cyprus,UNJSPF,2021,CYP,1
Asia,Western Asia,Cyprus,UN,2021,CYP,108
Asia,Western Asia,Cyprus,UNDP,2021,CYP,2
Asia,Western Asia,Cyprus,UNESCO,2021,CYP,1
Asia,Western Asia,Cyprus,UNIDO,2021,CYP,1
Asia,Western Asia,Cyprus,WFP,2021,CYP,1
Asia,Western Asia,Cyprus,WHO,2021,CYP,1
Asia,Western Asia,Cyprus,WIPO,2021,CYP,1
Africa,Sub-Saharan Africa,Benin,UNAIDS,2021,BEN,9
Africa,Sub-Saharan Africa,Benin,FAO,2021,BEN,14
Africa,Sub-Saharan Africa,Benin,UNFCCC,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,UNHCR,2021,BEN,31
Africa,Sub-Saharan Africa,Benin,UNICEF,2021,BEN,93
Africa,Sub-Saharan Africa,Benin,ICJ,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,ICSC,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,IFAD,2021,BEN,6
Africa,Sub-Saharan Africa,Benin,ILO,2021,BEN,11
Africa,Sub-Saharan Africa,Benin,IOM,2021,BEN,5
Africa,Sub-Saharan Africa,Benin,ITC,2021,BEN,3
Africa,Sub-Saharan Africa,Benin,ITU,2021,BEN,2
Africa,Sub-Saharan Africa,Benin,UNJSPF,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,UN,2021,BEN,82
Africa,Sub-Saharan Africa,Benin,UNDP,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,UNDP,2021,BEN,47
Africa,Sub-Saharan Africa,Benin,UNESCO,2021,BEN,15
Africa,Sub-Saharan Africa,Benin,UNFPA,2021,BEN,30
Africa,Sub-Saharan Africa,Benin,UNIDO,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,UNOPS,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,UNDP,2021,BEN,1
Africa,Sub-Saharan Africa,Benin,UN WOMEN,2021,BEN,2
Africa,Sub-Saharan Africa,Benin,WFP,2021,BEN,38
Africa,Sub-Saharan Africa,Benin,WHO,2021,BEN,42
Africa,Sub-Saharan Africa,Benin,WIPO,2021,BEN,3
Africa,Northern Africa,Algeria,UNAIDS,2021,DZA,4
Africa,Northern Africa,Algeria,FAO,2021,DZA,10
Africa,Northern Africa,Algeria,IAEA,2021,DZA,6
Africa,Northern Africa,Algeria,UNICEF,2021,DZA,31
Africa,Northern Africa,Algeria,ILO,2021,DZA,28
Africa,Northern Africa,Algeria,IOM,2021,DZA,4
Africa,Northern Africa,Algeria,ITC,2021,DZA,1
Africa,Northern Africa,Algeria,ITU,2021,DZA,7
Africa,Northern Africa,Algeria,UNFPA,2021,DZA,8
Africa,Northern Africa,Algeria,UNOPS,2021,DZA,3
Africa,Northern Africa,Algeria,UPU,2021,DZA,2
Africa,Northern Africa,Algeria,WFP,2021,DZA,4
Europe,Northern Europe,Denmark,UNAIDS,2021,DNK,2
Europe,Northern Europe,Denmark,CTBTO,2021,DNK,2
Europe,Northern Europe,Denmark,FAO,2021,DNK,8
Europe,Northern Europe,Denmark,UNFCCC,2021,DNK,1
Europe,Northern Europe,Denmark,UNHCR,2021,DNK,37
Europe,Northern Europe,Denmark,IAEA,2021,DNK,8
Europe,Northern Europe,Denmark,UNICEF,2021,DNK,131
Europe,Northern Europe,Denmark,IFAD,2021,DNK,2
Europe,Northern Europe,Denmark,ILO,2021,DNK,15
Europe,Northern Europe,Denmark,IOM,2021,DNK,2
Europe,Northern Europe,Denmark,ITC,2021,DNK,1
Europe,Northern Europe,Denmark,ITU,2021,DNK,1
Europe,Northern Europe,Denmark,UN,2021,DNK,94
Europe,Northern Europe,Denmark,UNDP,2021,DNK,76
Europe,Northern Europe,Denmark,UNESCO,2021,DNK,5
Europe,Northern Europe,Denmark,UNFPA,2021,DNK,24
Europe,Northern Europe,Denmark,UNIDO,2021,DNK,4
Europe,Northern Europe,Denmark,UNITAR,2021,DNK,1
Europe,Northern Europe,Denmark,WHO,2021,DNK,1
Europe,Northern Europe,Denmark,UNOPS,2021,DNK,12
Europe,Northern Europe,Denmark,UNDP,2021,DNK,1
Europe,Northern Europe,Denmark,UN WOMEN,2021,DNK,6
Europe,Northern Europe,Denmark,WFP,2021,DNK,23
Europe,Northern Europe,Denmark,WHO,2021,DNK,61
Europe,Northern Europe,Denmark,WIPO,2021,DNK,3
Europe,Northern Europe,Denmark,WMO,2021,DNK,1
Americas,Latin America and the Caribbean,Dominican Republic,UNAIDS,2021,DOM,4
Americas,Latin America and the Caribbean,Dominican Republic,FAO,2021,DOM,7
Americas,Latin America and the Caribbean,Dominican Republic,UNFCCC,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,UNHCR,2021,DOM,11
Americas,Latin America and the Caribbean,Dominican Republic,IAEA,2021,DOM,2
Americas,Latin America and the Caribbean,Dominican Republic,ICAO,2021,DOM,3
Americas,Latin America and the Caribbean,Dominican Republic,UNICC,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,UNICEF,2021,DOM,28
Americas,Latin America and the Caribbean,Dominican Republic,IFAD,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,ILO,2021,DOM,6
Americas,Latin America and the Caribbean,Dominican Republic,ITC,2021,DOM,2
Americas,Latin America and the Caribbean,Dominican Republic,ITU,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,PAHO,2021,DOM,9
Americas,Latin America and the Caribbean,Dominican Republic,UN,2021,DOM,28
Americas,Latin America and the Caribbean,Dominican Republic,UNDP,2021,DOM,20
Americas,Latin America and the Caribbean,Dominican Republic,UNESCO,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,UNFPA,2021,DOM,7
Americas,Latin America and the Caribbean,Dominican Republic,UNOPS,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,UNDP,2021,DOM,1
Americas,Latin America and the Caribbean,Dominican Republic,UN WOMEN,2021,DOM,2
Americas,Latin America and the Caribbean,Dominican Republic,WFP,2021,DOM,12
Americas,Latin America and the Caribbean,Dominican Republic,WHO,2021,DOM,2
Americas,Latin America and the Caribbean,Dominican Republic,UNWTO,2021,DOM,1
Europe,Eastern Europe,Belarus,UNAIDS,2021,BLR,10
Europe,Eastern Europe,Belarus,CTBTO,2021,BLR,1
Europe,Eastern Europe,Belarus,FAO,2021,BLR,3
Europe,Eastern Europe,Belarus,UNFCCC,2021,BLR,2
Europe,Eastern Europe,Belarus,UNHCR,2021,BLR,11
Europe,Eastern Europe,Belarus,IAEA,2021,BLR,12
Europe,Eastern Europe,Belarus,UNICEF,2021,BLR,27
Europe,Eastern Europe,Belarus,ILO,2021,BLR,2
Europe,Eastern Europe,Belarus,IOM,2021,BLR,19
Europe,Eastern Europe,Belarus,ITC,2021,BLR,1
Europe,Eastern Europe,Belarus,ITU,2021,BLR,2
Europe,Eastern Europe,Belarus,UN,2021,BLR,48
Europe,Eastern Europe,Belarus,UNDP,2021,BLR,27
Europe,Eastern Europe,Belarus,UNESCO,2021,BLR,2
Europe,Eastern Europe,Belarus,UNFPA,2021,BLR,12
Europe,Eastern Europe,Belarus,UNIDO,2021,BLR,2
Europe,Eastern Europe,Belarus,UNOPS,2021,BLR,1
Europe,Eastern Europe,Belarus,UNDP,2021,BLR,1
Europe,Eastern Europe,Belarus,WHO,2021,BLR,17
Europe,Eastern Europe,Belarus,WIPO,2021,BLR,4
Americas,Latin America and the Caribbean,Ecuador,CTBTO,2021,ECU,1
Americas,Latin America and the Caribbean,Ecuador,FAO,2021,ECU,12
Americas,Latin America and the Caribbean,Ecuador,UNHCR,2021,ECU,85
Americas,Latin America and the Caribbean,Ecuador,IAEA,2021,ECU,3
Americas,Latin America and the Caribbean,Ecuador,ICAO,2021,ECU,2
Americas,Latin America and the Caribbean,Ecuador,ITCILO,2021,ECU,1
Americas,Latin America and the Caribbean,Ecuador,UNICEF,2021,ECU,50
Americas,Latin America and the Caribbean,Ecuador,ILO,2021,ECU,16
Americas,Latin America and the Caribbean,Ecuador,IOM,2021,ECU,98
Americas,Latin America and the Caribbean,Ecuador,ITC,2021,ECU,2
Americas,Latin America and the Caribbean,Ecuador,ITU,2021,ECU,5
Americas,Latin America and the Caribbean,Ecuador,UNJSPF,2021,ECU,1
Americas,Latin America and the Caribbean,Ecuador,PAHO,2021,ECU,22
Americas,Latin America and the Caribbean,Ecuador,UN,2021,ECU,52
Americas,Latin America and the Caribbean,Ecuador,UNDP,2021,ECU,28
Americas,Latin America and the Caribbean,Ecuador,UNESCO,2021,ECU,11
Americas,Latin America and the Caribbean,Ecuador,UNFPA,2021,ECU,9
Americas,Latin America and the Caribbean,Ecuador,UNIDO,2021,ECU,2
Americas,Latin America and the Caribbean,Ecuador,UNITAR,2021,ECU,1
Americas,Latin America and the Caribbean,Ecuador,UNOPS,2021,ECU,2
Americas,Latin America and the Caribbean,Ecuador,UNDP,2021,ECU,1
Americas,Latin America and the Caribbean,Ecuador,UN WOMEN,2021,ECU,10
Americas,Latin America and the Caribbean,Ecuador,WFP,2021,ECU,11
Americas,Latin America and the Caribbean,Ecuador,WHO,2021,ECU,4
Americas,Latin America and the Caribbean,Ecuador,WIPO,2021,ECU,5
Americas,Latin America and the Caribbean,Ecuador,WMO,2021,ECU,1
Europe,Southern Europe,Bosnia And Herzegovina,CTBTO,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,FAO,2021,BIH,4
Europe,Southern Europe,Bosnia And Herzegovina,UNFCCC,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,UNHCR,2021,BIH,44
Europe,Southern Europe,Bosnia And Herzegovina,IAEA,2021,BIH,15
Europe,Southern Europe,Bosnia And Herzegovina,ICAO,2021,BIH,3
Europe,Southern Europe,Bosnia And Herzegovina,UNICC,2021,BIH,4
Europe,Southern Europe,Bosnia And Herzegovina,UNICEF,2021,BIH,39
Europe,Southern Europe,Bosnia And Herzegovina,ICJ,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,IFAD,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,ILO,2021,BIH,10
Europe,Southern Europe,Bosnia And Herzegovina,IMO,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,IOM,2021,BIH,29
Europe,Southern Europe,Bosnia And Herzegovina,ISA,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,ITC,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,ITU,2021,BIH,2
Europe,Southern Europe,Bosnia And Herzegovina,UNJSPF,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,UN,2021,BIH,140
Europe,Southern Europe,Bosnia And Herzegovina,UNDP,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,UNDP,2021,BIH,49
Europe,Southern Europe,Bosnia And Herzegovina,UNESCO,2021,BIH,5
Europe,Southern Europe,Bosnia And Herzegovina,UNFPA,2021,BIH,8
Europe,Southern Europe,Bosnia And Herzegovina,UNIDO,2021,BIH,3
Europe,Southern Europe,Bosnia And Herzegovina,UNOPS,2021,BIH,5
Europe,Southern Europe,Bosnia And Herzegovina,UNDP,2021,BIH,2
Europe,Southern Europe,Bosnia And Herzegovina,UN WOMEN,2021,BIH,7
Europe,Southern Europe,Bosnia And Herzegovina,WFP,2021,BIH,5
Europe,Southern Europe,Bosnia And Herzegovina,WHO,2021,BIH,12
Europe,Southern Europe,Bosnia And Herzegovina,WIPO,2021,BIH,1
Europe,Southern Europe,Bosnia And Herzegovina,UNWTO,2021,BIH,1
Americas,Latin America and the Caribbean,El Salvador,UNAIDS,2021,SLV,2
Americas,Latin America and the Caribbean,El Salvador,FAO,2021,SLV,11
Americas,Latin America and the Caribbean,El Salvador,UNHCR,2021,SLV,21
Americas,Latin America and the Caribbean,El Salvador,IAEA,2021,SLV,2
Americas,Latin America and the Caribbean,El Salvador,ICAO,2021,SLV,1
Americas,Latin America and the Caribbean,El Salvador,UNICEF,2021,SLV,30
Americas,Latin America and the Caribbean,El Salvador,IFAD,2021,SLV,1
Americas,Latin America and the Caribbean,El Salvador,ILO,2021,SLV,7
Americas,Latin America and the Caribbean,El Salvador,IOM,2021,SLV,132
Americas,Latin America and the Caribbean,El Salvador,ITU,2021,SLV,2
Americas,Latin America and the Caribbean,El Salvador,PAHO,2021,SLV,18
Americas,Latin America and the Caribbean,El Salvador,UN,2021,SLV,39
Americas,Latin America and the Caribbean,El Salvador,UNDP,2021,SLV,29
Americas,Latin America and the Caribbean,El Salvador,UNESCO,2021,SLV,2
Americas,Latin America and the Caribbean,El Salvador,UNFPA,2021,SLV,11
Americas,Latin America and the Caribbean,El Salvador,UNIDO,2021,SLV,1
Americas,Latin America and the Caribbean,El Salvador,UNITAR,2021,SLV,1
Americas,Latin America and the Caribbean,El Salvador,UNOPS,2021,SLV,2
Americas,Latin America and the Caribbean,El Salvador,UN WOMEN,2021,SLV,3
Americas,Latin America and the Caribbean,El Salvador,UPU,2021,SLV,1
Americas,Latin America and the Caribbean,El Salvador,WFP,2021,SLV,19
Americas,Latin America and the Caribbean,El Salvador,WIPO,2021,SLV,1
Africa,Sub-Saharan Africa,Equatorial Guinea,FAO,2021,GNQ,4
Africa,Sub-Saharan Africa,Equatorial Guinea,UNICEF,2021,GNQ,12
Africa,Sub-Saharan Africa,Equatorial Guinea,UN,2021,GNQ,7
Africa,Sub-Saharan Africa,Equatorial Guinea,UNDP,2021,GNQ,14
Africa,Sub-Saharan Africa,Equatorial Guinea,UNFPA,2021,GNQ,8
Africa,Sub-Saharan Africa,Equatorial Guinea,WHO,2021,GNQ,9
Africa,Sub-Saharan Africa,Ethiopia,UNAIDS,2021,ETH,10
Africa,Sub-Saharan Africa,Ethiopia,CTBTO,2021,ETH,4
Africa,Sub-Saharan Africa,Ethiopia,FAO,2021,ETH,37
Africa,Sub-Saharan Africa,Ethiopia,UNFCCC,2021,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,UNHCR,2021,ETH,401
Africa,Sub-Saharan Africa,Ethiopia,IAEA,2021,ETH,8
Africa,Sub-Saharan Africa,Ethiopia,ICAO,2021,ETH,6
Africa,Sub-Saharan Africa,Ethiopia,UNICC,2021,ETH,3
Africa,Sub-Saharan Africa,Ethiopia,UNICEF,2021,ETH,392
Africa,Sub-Saharan Africa,Ethiopia,ICSC,2021,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,IFAD,2021,ETH,8
Africa,Sub-Saharan Africa,Ethiopia,ILO,2021,ETH,66
Africa,Sub-Saharan Africa,Ethiopia,IMO,2021,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,IOM,2021,ETH,220
Africa,Sub-Saharan Africa,Ethiopia,ITC,2021,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,ITU,2021,ETH,8
Africa,Sub-Saharan Africa,Ethiopia,UNJSPF,2021,ETH,2
Africa,Sub-Saharan Africa,Ethiopia,UNRWA,2021,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,UN,2021,ETH,788
Africa,Sub-Saharan Africa,Ethiopia,UNDP,2021,ETH,4
Africa,Sub-Saharan Africa,Ethiopia,UNDP,2021,ETH,150
Africa,Sub-Saharan Africa,Ethiopia,UNESCO,2021,ETH,33
Africa,Sub-Saharan Africa,Ethiopia,UNFPA,2021,ETH,77
Africa,Sub-Saharan Africa,Ethiopia,UNIDO,2021,ETH,5
Africa,Sub-Saharan Africa,Ethiopia,WHO,2021,ETH,1
Africa,Sub-Saharan Africa,Ethiopia,UNOPS,2021,ETH,7
